,train_loss,val_loss
0,0.10456478053873236,0.1996847003698349
1,0.09165395525368777,0.1156121850013733
2,0.08453586358915675,0.11535813957452774
3,0.07738708095117049,0.08476011455059052
4,0.07212616029110822,0.07136745080351829
5,0.06767956506122243,0.07039499431848525
6,0.06516502086411823,0.06626663580536843
7,0.06383308869871226,0.07246686890721321
8,0.06256264109503139,0.07173022627830505
9,0.060259813950820404,0.08949937373399734
10,0.05827381495725025,0.06292508020997048
11,0.05877466973933307,0.10355051159858704
12,0.05783065916462378,0.06282901167869567
13,0.057127687741409645,0.06341080591082573
14,0.05535844645716927,0.05895695611834526
15,0.05603211000561714,0.0590689443051815
16,0.054783019491217354,0.05941179320216179
17,0.05373744226314805,0.06396625116467476
18,0.05434969203038649,0.05987143591046333
19,0.05301107330755754,0.05694147869944573
20,0.053329773247241974,0.05981890931725502
21,0.052479881115935066,0.06491927057504654
22,0.05242005261507901,0.05906879082322121
23,0.05150256204334172,0.05648706778883934
24,0.05220287360928275,0.05783027410507202
25,0.05147095566446131,0.06028119325637817
26,0.05197277800603346,0.06325088888406753
27,0.05214484273032709,0.06077677085995674
28,0.05171836641701785,0.05639073476195335
29,0.05087618970058181,0.056520046293735506
30,0.049961516802961174,0.05832385495305061
31,0.05043695426800034,0.05613053813576698
32,0.04994574798779054,0.05545235127210617
33,0.049254762855443085,0.05553602650761604
34,0.04993308572606607,0.055392058193683626
35,0.04880620776252313,0.059057647734880446
36,0.04852396080439741,0.054577411711215974
37,0.0497409538789229,0.056627172976732254
38,0.049080674959854645,0.06067782640457153
39,0.048580105331811035,0.05531965121626854
40,0.0485687218606472,0.05455150827765465
41,0.04863512549888004,0.05632390752434731
42,0.04846180738373236,0.05284372940659523
43,0.04924991252747449,0.05342418029904365
44,0.04740360887213187,0.05328120067715645
45,0.047496252777901565,0.057969340682029726
46,0.04801828244870359,0.05256062671542168
47,0.04750750315460292,0.05394522845745087
48,0.04755190522833304,0.057406680285930635
49,0.0475769696587866,0.0585720494389534
50,0.047343690964308655,0.05573411956429482
51,0.046878612854264,0.061665494740009305
52,0.047559015452861786,0.05295401066541672
53,0.0468830330805345,0.053848759084939954
54,0.047032387419180435,0.057832828164100646
55,0.04603621905500239,0.05109932571649552
56,0.0471062379127199,0.05686814785003662
57,0.045763218267397446,0.05448611974716187
58,0.04543563960628076,0.05150221288204193
59,0.04539217325774106,0.054590000212192534
60,0.04521405663002621,0.05396886691451073
61,0.04532386633482846,0.056054075807332994
62,0.04653563519770449,0.05253428593277931
63,0.045733863657171074,0.05211153700947761
64,0.046502003954215484,0.052723944932222364
65,0.047359877011992714,0.05094043985009193
66,0.045953788201917305,0.05010325759649277
67,0.04562316834926605,0.05879748612642288
68,0.04569513926451856,0.05582055598497391
69,0.04511190578341484,0.05130996331572533
70,0.04501417380842296,0.052961059659719464
71,0.044838515194979583,0.05152751058340073
72,0.044988007030703804,0.0521182082593441
73,0.044750896028497,0.05404996201395988
74,0.044694350863044914,0.05306762680411339
75,0.04423293776132844,0.051707320660352704
76,0.044362131506204605,0.05004435703158379
77,0.04473526979034597,0.050313863158226016
78,0.044187568466771736,0.05093028023838997
79,0.04405340213667263,0.05182735621929169
80,0.044922903180122375,0.05457242578268051
81,0.043708938427946785,0.05054552927613258
82,0.04473215781829574,0.05484343618154526
83,0.043647670949047264,0.053142149746417996
84,0.0430179512636228,0.049507484585046765
85,0.043067965995181694,0.0533721923828125
86,0.04386405342004516,0.054489906132221225
87,0.04457295719872822,0.054106314480304715
88,0.04384102570739659,0.05322947800159454
89,0.04307298429987647,0.05198243781924248
90,0.04329797964204441,0.051094526797533034
91,0.042594374919479545,0.05191435441374779
92,0.04314045946706425,0.05102144852280617
93,0.04329572956670414,0.05249261111021042
94,0.04274490509520878,0.05063459947705269
95,0.042699080976572906,0.05180201902985573
96,0.042110291055657646,0.05222720429301262
97,0.04239681329239498,0.05034849345684052
98,0.04358104108409448,0.05014858469367027
99,0.04285359585827047,0.05317679718136788
